1556564204170459539|T|ETH-USDT|159|54
1556564204220459597|Q|ETH-USDT|141|57|154|61
1556564204270459609|Q|ETH-USDT|146|53|151|20
1556564204320459587|Q|ETH-USDT|144|13|156|73
1556564204370459598|Q|ETH-USDT|145|61|154|92
1556564204420459575|T|ETH-USDT|154|11
1556564204470459551|Q|ETH-USDT|140|96|153|60
1556564204520459522|Q|ETH-USDT|148|6|159|41
1556564204570459559|Q|ETH-USDT|145|83|155|31
1556564204620459570|Q|ETH-USDT|140|75|157|60
1556564204670459551|T|ETH-USDT|140|4
1556564204720459583|Q|ETH-USDT|148|45|158|2
1556564204770459555|Q|ETH-USDT|146|66|157|62
1556564204820459521|Q|ETH-USDT|146|58|151|2
1556564204870459554|Q|ETH-USDT|146|73|155|93
1556564204920459528|Q|ETH-USDT|142|66|153|76
1556564204970459571|T|ETH-USDT|142|64
1556564205020459579|Q|ETH-USDT|143|41|160|82
1556564205070459562|Q|ETH-USDT|149|69|153|40
1556564205120459607|Q|ETH-USDT|146|18|157|7
1556564205170459594|Q|ETH-USDT|147|74|156|8
1556564205220459524|Q|ETH-USDT|143|2|159|22
1556564205270459571|Q|ETH-USDT|146|68|151|47
1556564205320459572|Q|ETH-USDT|146|96|151|57
1556564205370459560|Q|ETH-USDT|147|49|151|31
1556564205420459588|Q|ETH-USDT|146|67|157|63
1556564205470459585|Q|ETH-USDT|146|54|159|83
1556564205520459599|Q|ETH-USDT|146|78|159|34
1556564205570459540|Q|ETH-USDT|143|19|160|90
1556564205620459522|T|ETH-USDT|160|90
1556564205670459550|Q|ETH-USDT|145|17|151|91
1556564205720459559|Q|ETH-USDT|143|62|160|63
1556564205770459517|Q|ETH-USDT|146|1|154|50
1556564205820459558|Q|ETH-USDT|144|80|158|25
1556564205870459570|Q|ETH-USDT|144|38|151|51
1556564205920459611|Q|ETH-USDT|145|88|156|45
1556564205970459559|Q|ETH-USDT|141|72|157|52
1556564206020459603|Q|ETH-USDT|147|50|159|32
1556564206070459551|Q|ETH-USDT|145|45|156|62
1556564206120459586|Q|ETH-USDT|149|72|151|20
1556564206170459580|Q|ETH-USDT|147|31|160|57
1556564206220459535|T|ETH-USDT|147|31
1556564206270459556|Q|ETH-USDT|149|9|152|15
1556564206320459542|Q|ETH-USDT|147|72|157|39
1556564206370459597|Q|ETH-USDT|142|55|157|16
1556564206420459563|Q|ETH-USDT|145|90|152|85
1556564206470459534|Q|ETH-USDT|144|40|158|57
1556564206520459595|Q|ETH-USDT|145|65|152|90
1556564206570459589|Q|ETH-USDT|144|34|153|32
1556564206620459615|Q|ETH-USDT|145|83|158|85
1556564206670459580|Q|ETH-USDT|140|63|152|25
1556564206720459605|Q|ETH-USDT|147|44|154|15
1556564206770459547|Q|ETH-USDT|146|35|151|18
1556564206820459554|Q|ETH-USDT|146|29|160|21
1556564206870459614|Q|ETH-USDT|142|66|154|37
1556564206920459607|Q|ETH-USDT|143|70|155|65
1556564206970459544|Q|ETH-USDT|148|44|157|48
1556564207020459541|Q|ETH-USDT|148|92|153|20
1556564207070459595|Q|ETH-USDT|141|73|155|49
1556564207120459581|Q|ETH-USDT|143|66|157|47
1556564207170459586|Q|ETH-USDT|147|5|152|14
1556564207220459581|Q|ETH-USDT|146|58|153|24
1556564207270459517|Q|ETH-USDT|146|40|154|43
1556564207320459590|Q|ETH-USDT|141|97|158|78
1556564207370459517|Q|ETH-USDT|140|35|152|100
1556564207420459583|Q|ETH-USDT|140|90|157|95
1556564207470459550|Q|ETH-USDT|142|48|158|29
1556564207520459576|Q|ETH-USDT|143|64|152|55
1556564207570459529|Q|ETH-USDT|141|32|151|93
1556564207620459565|Q|ETH-USDT|146|17|158|74
1556564207670459611|Q|ETH-USDT|141|34|156|75
1556564207720459565|T|ETH-USDT|141|34
1556564207770459532|Q|ETH-USDT|143|35|151|44
1556564207820459554|T|ETH-USDT|143|7
1556564207870459615|Q|ETH-USDT|144|34|155|79
1556564207920459541|Q|ETH-USDT|144|24|152|12
1556564207970459521|Q|ETH-USDT|141|37|159|73
1556564208020459554|Q|ETH-USDT|142|75|154|72
1556564208070459562|T|ETH-USDT|142|53
1556564208120459581|Q|ETH-USDT|140|2|152|52
1556564208170459540|Q|ETH-USDT|143|94|159|82
1556564208220459585|Q|ETH-USDT|143|90|155|46
1556564208270459520|Q|ETH-USDT|141|52|155|96
1556564208320459523|Q|ETH-USDT|140|8|160|49
1556564208370459614|Q|ETH-USDT|149|64|153|19
1556564208420459571|Q|ETH-USDT|142|87|159|50
1556564208470459592|Q|ETH-USDT|145|43|152|24
1556564208520459556|Q|ETH-USDT|149|76|151|73
1556564208570459583|Q|ETH-USDT|149|98|160|8
1556564208620459548|Q|ETH-USDT|143|16|151|75
1556564208670459599|Q|ETH-USDT|143|50|153|27
1556564208720459592|Q|ETH-USDT|143|37|154|95
1556564208770459575|Q|ETH-USDT|144|43|158|83
1556564208820459575|T|ETH-USDT|158|65
1556564208870459538|Q|ETH-USDT|141|94|156|68
1556564208920459562|Q|ETH-USDT|148|89|158|58
1556564208970459540|Q|ETH-USDT|142|13|157|95
1556564209020459611|Q|ETH-USDT|143|2|156|73
1556564209070459578|Q|ETH-USDT|140|48|153|41
1556564209120459523|Q|ETH-USDT|146|94|152|3
1556564209170459572|Q|ETH-USDT|140|47|158|91
1556564209220459550|Q|ETH-USDT|145|66|158|24
1556564209270459525|Q|ETH-USDT|148|65|155|96
1556564209320459570|Q|ETH-USDT|146|31|157|76
1556564209370459597|Q|ETH-USDT|140|15|159|56
1556564209420459541|Q|ETH-USDT|148|40|153|70
1556564209470459585|Q|ETH-USDT|148|1|156|100
1556564209520459596|Q|ETH-USDT|144|74|152|82
1556564209570459566|Q|ETH-USDT|149|1|156|65
1556564209620459578|Q|ETH-USDT|146|10|155|67
1556564209670459563|Q|ETH-USDT|148|94|159|53
1556564209720459587|Q|ETH-USDT|144|81|153|3
1556564209770459564|Q|ETH-USDT|145|1|157|13
1556564209820459544|Q|ETH-USDT|144|5|154|22
1556564209870459590|Q|ETH-USDT|145|94|159|38
1556564209920459588|Q|ETH-USDT|143|87|157|23
1556564209970459516|Q|ETH-USDT|141|97|152|14
1556564210020459552|Q|ETH-USDT|140|99|152|38
1556564210070459549|Q|ETH-USDT|145|92|158|58
1556564210120459596|Q|ETH-USDT|142|54|154|53
1556564210170459611|Q|ETH-USDT|143|17|152|66
1556564210220459581|Q|ETH-USDT|147|17|160|1
1556564210270459599|Q|ETH-USDT|144|43|159|99
1556564210320459570|T|ETH-USDT|144|43
1556564210370459610|T|ETH-USDT|159|60
1556564210420459564|Q|ETH-USDT|141|6|157|10
1556564210470459530|Q|ETH-USDT|149|46|160|91
1556564210520459577|T|ETH-USDT|160|52
1556564210570459557|T|ETH-USDT|160|2
1556564210620459562|Q|ETH-USDT|146|99|160|55
1556564210670459578|Q|ETH-USDT|147|98|151|100
1556564210720459594|Q|ETH-USDT|142|63|153|28
1556564210770459519|Q|ETH-USDT|142|82|159|85
1556564210820459582|Q|ETH-USDT|142|14|159|47
1556564210870459580|Q|ETH-USDT|145|36|153|48
1556564210920459578|Q|ETH-USDT|143|13|152|89
1556564210970459600|T|ETH-USDT|152|56
1556564211020459546|Q|ETH-USDT|145|50|156|8
1556564211070459546|Q|ETH-USDT|146|1|153|78
1556564211120459606|Q|ETH-USDT|145|84|159|64
1556564211170459553|T|ETH-USDT|159|33
1556564211220459595|Q|ETH-USDT|146|64|153|68
1556564211270459538|Q|ETH-USDT|142|99|157|96
1556564211320459553|Q|ETH-USDT|143|64|160|86
1556564211370459526|Q|ETH-USDT|143|16|153|57
1556564211420459548|Q|ETH-USDT|149|71|153|43
1556564211470459557|Q|ETH-USDT|141|69|152|19
1556564211520459541|Q|ETH-USDT|143|85|160|49
1556564211570459605|T|ETH-USDT|160|3
1556564211620459543|Q|ETH-USDT|141|3|153|58
1556564211670459587|Q|ETH-USDT|148|100|154|11
1556564211720459599|Q|ETH-USDT|146|46|151|82
1556564211770459603|Q|ETH-USDT|144|98|155|30
1556564211820459570|Q|ETH-USDT|145|33|151|27
1556564211870459597|Q|ETH-USDT|141|31|158|17
1556564211920459611|Q|ETH-USDT|146|38|154|91
1556564211970459521|Q|ETH-USDT|143|47|153|72
1556564212020459602|Q|ETH-USDT|149|66|158|49
1556564212070459543|Q|ETH-USDT|140|98|153|42
1556564212120459536|Q|ETH-USDT|149|89|158|13
1556564212170459534|Q|ETH-USDT|142|13|160|39
1556564212220459573|Q|ETH-USDT|146|81|157|84
1556564212270459559|Q|ETH-USDT|148|36|157|77
1556564212320459573|Q|ETH-USDT|145|12|151|91
1556564212370459541|T|ETH-USDT|151|87
1556564212420459551|Q|ETH-USDT|141|99|154|52
1556564212470459541|Q|ETH-USDT|144|66|151|22
1556564212520459555|Q|ETH-USDT|146|36|157|43
1556564212570459561|Q|ETH-USDT|144|11|157|15
1556564212620459553|Q|ETH-USDT|145|93|158|25
1556564212670459530|Q|ETH-USDT|141|56|154|75
1556564212720459586|Q|ETH-USDT|140|25|157|44
1556564212770459585|Q|ETH-USDT|146|100|154|29
1556564212820459600|Q|ETH-USDT|147|49|151|32
1556564212870459567|Q|ETH-USDT|146|58|154|52
1556564212920459518|Q|ETH-USDT|146|54|154|17
1556564212970459547|Q|ETH-USDT|144|79|158|33
1556564213020459570|Q|ETH-USDT|147|56|158|15
1556564213070459580|Q|ETH-USDT|148|49|160|20
1556564213120459559|Q|ETH-USDT|149|26|159|59
1556564213170459545|Q|ETH-USDT|145|14|157|3
1556564213220459528|Q|ETH-USDT|142|99|154|74
1556564213270459526|Q|ETH-USDT|144|25|160|35
1556564213320459536|T|ETH-USDT|160|35
1556564213370459589|Q|ETH-USDT|144|72|159|9
1556564213420459528|Q|ETH-USDT|141|100|160|57
1556564213470459613|Q|ETH-USDT|144|70|157|30
1556564213520459588|T|ETH-USDT|144|66
1556564213570459613|Q|ETH-USDT|142|4|152|52
1556564213620459584|Q|ETH-USDT|146|52|158|16
1556564213670459522|Q|ETH-USDT|143|78|152|51
1556564213720459598|Q|ETH-USDT|144|2|154|38
1556564213770459574|Q|ETH-USDT|147|8|155|69
1556564213820459595|Q|ETH-USDT|140|3|154|48
1556564213870459572|Q|ETH-USDT|147|28|154|46
1556564213920459571|Q|ETH-USDT|143|37|158|47
1556564213970459547|Q|ETH-USDT|144|40|157|83
1556564214020459601|T|ETH-USDT|144|36
1556564214070459563|Q|ETH-USDT|143|66|158|96
1556564214120459596|Q|ETH-USDT|146|99|160|97
1556564214170459567|Q|ETH-USDT|144|50|157|23
1556564214220459534|Q|ETH-USDT|146|77|155|59
1556564214270459556|Q|ETH-USDT|141|12|157|49
1556564214320459538|Q|ETH-USDT|143|37|154|70
1556564214370459581|Q|ETH-USDT|140|37|153|2
1556564214420459565|Q|ETH-USDT|140|5|156|98
1556564214470459599|Q|ETH-USDT|144|78|156|20
1556564214520459535|Q|ETH-USDT|140|17|155|14
1556564214570459516|T|ETH-USDT|140|17
1556564214620459535|T|ETH-USDT|155|14
1556564214670459589|T|ETH-USDT|140|17
1556564214720459555|Q|ETH-USDT|145|72|156|24
1556564214770459524|Q|ETH-USDT|146|72|155|18
1556564214820459539|T|ETH-USDT|146|50
1556564214870459577|T|ETH-USDT|146|72
1556564214920459590|Q|ETH-USDT|145|65|159|83
1556564214970459561|Q|ETH-USDT|140|58|157|45
1556564215020459587|Q|ETH-USDT|149|83|154|69
1556564215070459563|T|ETH-USDT|154|24
1556564215120459568|T|ETH-USDT|154|40
1556564215170459569|Q|ETH-USDT|141|5|158|33
1556564215220459594|Q|ETH-USDT|148|61|154|50
1556564215270459614|T|ETH-USDT|154|50
1556564215320459613|Q|ETH-USDT|142|97|156|91
1556564215370459608|Q|ETH-USDT|146|98|158|62
1556564215420459610|T|ETH-USDT|146|34
1556564215470459517|Q|ETH-USDT|149|57|151|53
1556564215520459535|Q|ETH-USDT|148|95|158|78
1556564215570459602|Q|ETH-USDT|147|62|159|87
1556564215620459546|Q|ETH-USDT|147|31|151|85
1556564215670459589|T|ETH-USDT|151|85
1556564215720459592|Q|ETH-USDT|140|77|158|16
1556564215770459532|T|ETH-USDT|158|4
1556564215820459598|Q|ETH-USDT|142|84|156|54
1556564215870459542|Q|ETH-USDT|145|2|154|12
1556564215920459524|Q|ETH-USDT|149|47|152|60
1556564215970459607|Q|ETH-USDT|146|56|156|60
1556564216020459573|Q|ETH-USDT|140|8|160|84
1556564216070459546|Q|ETH-USDT|148|82|159|40
1556564216120459543|Q|ETH-USDT|140|16|151|37
1556564216170459561|Q|ETH-USDT|142|18|154|69
1556564216220459560|T|ETH-USDT|142|8
1556564216270459551|T|ETH-USDT|154|45
1556564216320459566|Q|ETH-USDT|143|48|152|80
1556564216370459539|Q|ETH-USDT|141|46|157|4
1556564216420459589|Q|ETH-USDT|145|72|151|18
1556564216470459568|Q|ETH-USDT|148|34|154|77
1556564216520459569|Q|ETH-USDT|145|82|160|8
1556564216570459567|Q|ETH-USDT|141|85|154|40
1556564216620459521|Q|ETH-USDT|142|6|156|1
1556564216670459552|Q|ETH-USDT|149|48|151|65
1556564216720459527|Q|ETH-USDT|144|85|152|52
1556564216770459552|Q|ETH-USDT|144|56|160|95
1556564216820459583|Q|ETH-USDT|140|26|157|20
1556564216870459610|Q|ETH-USDT|143|89|156|96
1556564216920459520|Q|ETH-USDT|143|9|160|81
1556564216970459576|Q|ETH-USDT|140|15|154|94
1556564217020459542|Q|ETH-USDT|146|13|152|62
1556564217070459601|Q|ETH-USDT|147|47|153|4
1556564217120459544|T|ETH-USDT|153|4
1556564217170459607|Q|ETH-USDT|144|92|159|24
1556564217220459575|Q|ETH-USDT|140|37|151|79
1556564217270459611|Q|ETH-USDT|141|9|153|57
1556564217320459532|T|ETH-USDT|153|41
1556564217370459608|T|ETH-USDT|141|9
1556564217420459572|T|ETH-USDT|153|57
1556564217470459582|Q|ETH-USDT|147|59|158|98
1556564217520459583|Q|ETH-USDT|149|89|159|32
1556564217570459537|Q|ETH-USDT|146|85|158|13
1556564217620459525|T|ETH-USDT|146|13
1556564217670459589|Q|ETH-USDT|143|26|153|86
1556564217720459613|Q|ETH-USDT|140|10|155|68
1556564217770459597|Q|ETH-USDT|146|1|154|40
1556564217820459534|Q|ETH-USDT|142|10|154|33
1556564217870459529|Q|ETH-USDT|147|89|152|96
1556564217920459581|Q|ETH-USDT|141|15|156|33
1556564217970459531|Q|ETH-USDT|148|89|153|49
1556564218020459607|Q|ETH-USDT|145|37|159|54
1556564218070459583|T|ETH-USDT|145|26
1556564218120459521|Q|ETH-USDT|140|36|152|68
1556564218170459548|Q|ETH-USDT|140|98|157|45
1556564218220459561|Q|ETH-USDT|141|85|154|50
1556564218270459543|Q|ETH-USDT|140|37|154|21
1556564218320459530|Q|ETH-USDT|140|41|159|59
1556564218370459533|Q|ETH-USDT|146|10|156|46
1556564218420459546|Q|ETH-USDT|140|44|156|43
1556564218470459574|T|ETH-USDT|140|42
1556564218520459589|Q|ETH-USDT|143|29|154|41
1556564218570459594|Q|ETH-USDT|148|42|151|6
1556564218620459592|T|ETH-USDT|148|34
1556564218670459566|Q|ETH-USDT|148|16|154|62
1556564218720459594|Q|ETH-USDT|143|46|160|25
1556564218770459571|Q|ETH-USDT|148|20|151|67
1556564218820459571|Q|ETH-USDT|140|17|158|65
1556564218870459595|Q|ETH-USDT|141|16|160|45
1556564218920459546|Q|ETH-USDT|148|87|151|28
1556564218970459573|Q|ETH-USDT|147|92|158|39
1556564219020459550|T|ETH-USDT|158|21
1556564219070459605|Q|ETH-USDT|146|43|153|30
1556564219120459597|T|ETH-USDT|153|30
1556564219170459577|T|ETH-USDT|146|43
1556564219220459607|Q|ETH-USDT|142|18|155|39
1556564219270459579|Q|ETH-USDT|140|78|156|90
1556564219320459602|Q|ETH-USDT|140|98|159|11
1556564219370459535|T|ETH-USDT|140|34
1556564219420459523|Q|ETH-USDT|146|29|160|9
1556564219470459573|Q|ETH-USDT|144|1|160|19
1556564219520459594|Q|ETH-USDT|143|16|154|11
1556564219570459575|Q|ETH-USDT|144|8|151|4
1556564219620459609|Q|ETH-USDT|144|80|151|86
1556564219670459524|Q|ETH-USDT|140|97|155|53
1556564219720459547|Q|ETH-USDT|144|90|153|18
1556564219770459608|Q|ETH-USDT|147|41|154|80
1556564219820459574|Q|ETH-USDT|144|11|157|87
1556564219870459600|Q|ETH-USDT|147|66|152|73
1556564219920459562|Q|ETH-USDT|147|69|159|10
1556564219970459542|T|ETH-USDT|147|27
1556564220020459573|Q|ETH-USDT|148|78|156|22
1556564220070459545|Q|ETH-USDT|141|45|156|89
1556564220120459560|Q|ETH-USDT|142|84|153|68
1556564220170459602|Q|ETH-USDT|143|38|154|71
1556564220220459584|Q|ETH-USDT|146|16|159|82
1556564220270459523|Q|ETH-USDT|147|33|157|27
1556564220320459561|T|ETH-USDT|147|33
1556564220370459533|T|ETH-USDT|147|33
1556564220420459589|T|ETH-USDT|157|27
1556564220470459611|T|ETH-USDT|157|27
1556564220520459589|Q|ETH-USDT|145|38|157|89
1556564220570459549|Q|ETH-USDT|143|70|159|45
1556564220620459572|Q|ETH-USDT|142|37|158|10
1556564220670459565|Q|ETH-USDT|141|49|153|42
1556564220720459570|Q|ETH-USDT|140|92|157|48
1556564220770459519|Q|ETH-USDT|147|38|154|82
1556564220820459559|Q|ETH-USDT|147|60|151|70
1556564220870459537|T|ETH-USDT|147|20
1556564220920459549|Q|ETH-USDT|141|28|156|70
1556564220970459555|Q|ETH-USDT|149|12|154|31
1556564221020459588|Q|ETH-USDT|148|81|158|85
1556564221070459529|T|ETH-USDT|158|5
1556564221120459528|Q|ETH-USDT|146|71|157|78
1556564221170459611|Q|ETH-USDT|147|26|156|9
1556564221220459577|Q|ETH-USDT|143|45|155|100
1556564221270459609|Q|ETH-USDT|141|59|156|4
1556564221320459571|Q|ETH-USDT|142|90|153|46
1556564221370459594|Q|ETH-USDT|142|6|156|90
1556564221420459529|Q|ETH-USDT|140|78|154|32
1556564221470459533|Q|ETH-USDT|145|70|151|12
1556564221520459527|Q|ETH-USDT|148|32|153|96
1556564221570459569|Q|ETH-USDT|146|54|154|33
1556564221620459533|Q|ETH-USDT|140|60|151|43
1556564221670459539|Q|ETH-USDT|144|4|160|87
1556564221720459571|Q|ETH-USDT|140|23|155|75
1556564221770459539|Q|ETH-USDT|147|24|158|25
1556564221820459545|Q|ETH-USDT|147|77|159|14
1556564221870459544|T|ETH-USDT|159|14
1556564221920459518|Q|ETH-USDT|149|1|156|72
1556564221970459581|Q|ETH-USDT|143|73|155|6
1556564222020459552|Q|ETH-USDT|141|45|157|85
1556564222070459580|Q|ETH-USDT|140|56|155|60
1556564222120459612|Q|ETH-USDT|145|37|157|78
1556564222170459579|Q|ETH-USDT|145|91|158|69
1556564222220459549|Q|ETH-USDT|144|16|151|20
1556564222270459597|Q|ETH-USDT|148|39|152|12
1556564222320459548|Q|ETH-USDT|147|98|159|63
1556564222370459576|Q|ETH-USDT|144|70|158|45
1556564222420459600|T|ETH-USDT|158|24
1556564222470459542|Q|ETH-USDT|148|31|154|36
1556564222520459518|Q|ETH-USDT|142|2|156|26
1556564222570459582|Q|ETH-USDT|141|17|160|66
1556564222620459560|Q|ETH-USDT|144|100|155|93
1556564222670459571|Q|ETH-USDT|142|56|156|6
1556564222720459516|Q|ETH-USDT|144|15|155|69
1556564222770459590|T|ETH-USDT|155|20
1556564222820459566|Q|ETH-USDT|147|51|159|39
1556564222870459548|Q|ETH-USDT|148|38|152|79
1556564222920459541|Q|ETH-USDT|140|31|160|41
1556564222970459521|Q|ETH-USDT|143|45|159|88
1556564223020459539|Q|ETH-USDT|141|95|159|96
1556564223070459586|Q|ETH-USDT|142|77|159|52
1556564223120459592|Q|ETH-USDT|142|98|155|5
1556564223170459581|Q|ETH-USDT|147|20|154|87
1556564223220459598|T|ETH-USDT|154|28
1556564223270459521|T|ETH-USDT|147|20
1556564223320459593|Q|ETH-USDT|143|5|159|15
1556564223370459543|T|ETH-USDT|159|15
1556564223420459614|Q|ETH-USDT|148|95|155|44
1556564223470459573|Q|ETH-USDT|143|91|151|69
1556564223520459602|Q|ETH-USDT|140|72|160|31
1556564223570459539|Q|ETH-USDT|145|73|151|71
1556564223620459608|Q|ETH-USDT|146|65|152|86
1556564223670459517|T|ETH-USDT|146|46
1556564223720459519|Q|ETH-USDT|147|66|155|65
1556564223770459533|Q|ETH-USDT|149|27|160|49
1556564223820459530|Q|ETH-USDT|142|64|159|82
1556564223870459573|Q|ETH-USDT|149|31|155|20
1556564223920459569|Q|ETH-USDT|141|67|157|18
1556564223970459539|Q|ETH-USDT|149|69|151|44
1556564224020459580|Q|ETH-USDT|144|57|160|88
1556564224070459559|Q|ETH-USDT|147|18|157|41
1556564224120459615|T|ETH-USDT|147|18
1556564224170459516|Q|ETH-USDT|145|20|151|43
1556564224220459557|Q|ETH-USDT|143|85|152|22
1556564224270459595|Q|ETH-USDT|148|98|151|29
1556564224320459599|T|ETH-USDT|148|52
1556564224370459614|Q|ETH-USDT|146|95|159|85
1556564224420459550|T|ETH-USDT|146|45
1556564224470459575|Q|ETH-USDT|141|66|155|40
1556564224520459574|Q|ETH-USDT|149|56|157|100
1556564224570459604|T|ETH-USDT|149|54
1556564224620459568|Q|ETH-USDT|147|26|159|36
1556564224670459608|Q|ETH-USDT|143|16|154|6
1556564224720459524|Q|ETH-USDT|148|75|158|65
1556564224770459549|T|ETH-USDT|148|75
1556564224820459586|Q|ETH-USDT|145|94|156|48
1556564224870459614|Q|ETH-USDT|144|41|151|39
1556564224920459538|Q|ETH-USDT|142|97|157|28
1556564224970459544|Q|ETH-USDT|145|88|155|66
1556564225020459593|Q|ETH-USDT|143|86|158|81
1556564225070459603|T|ETH-USDT|143|86
1556564225120459567|Q|ETH-USDT|143|25|151|27
1556564225170459545|Q|ETH-USDT|140|28|158|6
1556564225220459525|Q|ETH-USDT|145|82|156|23
1556564225270459585|Q|ETH-USDT|143|13|151|9
1556564225320459611|T|ETH-USDT|151|9
1556564225370459531|Q|ETH-USDT|140|5|157|19
1556564225420459543|Q|ETH-USDT|140|75|151|99
1556564225470459549|T|ETH-USDT|140|70
1556564225520459610|Q|ETH-USDT|142|76|158|86
1556564225570459594|Q|ETH-USDT|148|40|158|36
1556564225620459553|Q|ETH-USDT|147|57|156|24
1556564225670459602|Q|ETH-USDT|142|33|152|4
1556564225720459583|Q|ETH-USDT|142|38|152|48
1556564225770459598|Q|ETH-USDT|145|68|153|37
1556564225820459586|Q|ETH-USDT|146|70|154|70
1556564225870459526|Q|ETH-USDT|145|18|153|75
1556564225920459594|Q|ETH-USDT|149|58|160|37
1556564225970459535|Q|ETH-USDT|144|51|153|99
1556564226020459587|Q|ETH-USDT|145|72|154|71
1556564226070459524|Q|ETH-USDT|148|2|157|9
1556564226120459557|Q|ETH-USDT|143|56|155|81
1556564226170459573|T|ETH-USDT|155|70
1556564226220459563|Q|ETH-USDT|149|93|157|67
1556564226270459566|Q|ETH-USDT|149|4|159|24
1556564226320459525|Q|ETH-USDT|148|84|154|46
1556564226370459578|T|ETH-USDT|148|4
1556564226420459522|Q|ETH-USDT|148|76|158|97
1556564226470459560|Q|ETH-USDT|149|52|155|81
1556564226520459538|Q|ETH-USDT|141|5|160|40
1556564226570459565|Q|ETH-USDT|143|69|153|78
1556564226620459531|T|ETH-USDT|143|41
1556564226670459565|Q|ETH-USDT|144|26|154|2
1556564226720459588|Q|ETH-USDT|143|48|159|13
1556564226770459592|Q|ETH-USDT|147|80|159|80
1556564226820459603|Q|ETH-USDT|147|99|154|16
1556564226870459551|Q|ETH-USDT|143|66|154|24
1556564226920459595|Q|ETH-USDT|148|9|155|67
1556564226970459594|Q|ETH-USDT|147|83|154|37
1556564227020459610|Q|ETH-USDT|145|3|154|3
1556564227070459556|Q|ETH-USDT|140|14|154|93
1556564227120459615|Q|ETH-USDT|144|99|152|89
1556564227170459601|Q|ETH-USDT|149|33|151|9
1556564227220459607|Q|ETH-USDT|146|44|151|65
1556564227270459602|Q|ETH-USDT|147|50|151|81
1556564227320459572|Q|ETH-USDT|146|7|153|47
1556564227370459569|T|ETH-USDT|146|4
1556564227420459612|Q|ETH-USDT|148|90|160|70
1556564227470459599|T|ETH-USDT|148|48
1556564227520459548|Q|ETH-USDT|147|27|151|64
1556564227570459551|Q|ETH-USDT|148|35|151|82
